City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
2065594,Mount Isa,53,AU,1603344048,19,-20.73,139.5,96.8,11.41
5316205,Sun City West,1,US,1603343814,22,33.66,-112.34,78.01,0.6
2121197,Sinegor'ye,61,RU,1603344049,80,62.08,150.48,25.74,4.81
286621,Salalah,20,OM,1603344049,65,17.02,54.09,80.6,3.36
3628503,San Carlos,39,VE,1603344049,92,9.66,-68.58,73.87,2.39
5134295,Rome,20,US,1603344051,87,43.21,-75.46,53.6,2.73
3938451,Ilave,100,PE,1603344051,77,-16.08,-69.67,44.62,6.15
4047434,Russell,1,US,1603344052,88,32.35,-85.2,69.8,3.36
1244926,Hambantota,20,LK,1603343912,62,6.12,81.12,89.6,19.46
2180815,Tuatapere,100,NZ,1603343941,60,-46.13,167.68,59.0,3.0
3464724,Diamantino,39,BR,1603343999,62,-14.41,-56.45,76.96,1.45
5975004,High Level,75,CA,1603344052,73,58.52,-117.14,21.2,5.82
532288,Magnitogorsk,75,RU,1603343972,58,53.42,59.05,30.2,15.66
2071860,Esperance,75,AU,1603343894,82,-33.87,121.9,62.6,14.99
3448903,São João da Barra,52,BR,1603343987,87,-21.64,-41.05,72.79,11.1
5905393,Bonavista,84,CA,1603344053,84,48.65,-53.11,46.99,4.0
1519924,Kushmurun,100,KZ,1603344054,72,52.45,64.63,38.28,14.61
1630789,Pontianak,57,ID,1603344054,73,-0.03,109.33,86.16,7.43
3867427,Mayor Pablo Lagerenza,3,PY,1603344054,79,-19.93,-60.77,73.2,2.13
1715015,Dicabisagan,100,PH,1603344054,64,17.08,122.42,88.81,15.61
3893726,Constitución,0,CL,1603344017,74,-35.33,-72.42,49.8,7.99
2210554,Sirte,10,LY,1603344055,64,31.21,16.59,66.43,4.03
1863997,Fukuechō,75,JP,1603344010,93,32.69,128.84,66.2,5.82
3622716,Nicoya,100,CR,1603344056,92,10.15,-85.45,73.09,2.04
2128975,Nemuro,75,JP,1603343976,72,43.32,145.57,60.8,13.87
333795,Jijiga,0,ET,1603344056,22,9.35,42.8,72.01,3.33
5203127,New Castle,90,US,1603344056,100,41.0,-80.35,57.99,1.5
2729907,Longyearbyen,75,SJ,1603343940,68,78.22,15.64,24.8,8.05
64435,Berbera,0,SO,1603344057,49,10.44,45.01,86.23,2.89
3906466,Riberalta,100,BO,1603343790,95,-10.98,-66.1,72.46,0.6
2120048,Ust-Nera,100,RU,1603344057,89,64.57,143.2,13.91,4.45
1790863,Ziyang,51,CN,1603344058,49,29.25,117.85,73.38,5.12
5911440,Burgeo,100,CA,1603344058,94,47.62,-57.62,51.01,12.15
64814,Bandarbeyla,88,SO,1603344032,53,9.49,50.81,82.78,1.39
1814093,Dali,99,CN,1603344059,87,25.7,100.18,49.98,4.45
3186952,Zadar,0,HR,1603344060,100,44.12,15.24,44.6,4.7
7647007,Bariloche,0,AR,1603343787,83,-41.15,-71.31,43.7,3.62
3855065,General Roca,0,AR,1603344060,74,-39.03,-67.58,47.1,5.44
4034496,Fare,69,PF,1603344062,72,-16.7,-151.02,79.79,10.4
4169452,Punta Gorda,90,US,1603344062,100,26.93,-82.05,75.0,6.93
1733782,Labuan,20,MY,1603344062,70,5.28,115.24,87.8,6.93
2145554,Ulladulla,40,AU,1603344063,64,-35.35,150.47,71.6,10.29
2963295,Killybegs,98,IE,1603344063,89,54.63,-8.45,44.01,1.99
3440777,Rocha,99,UY,1603343982,76,-34.48,-54.33,56.23,9.28
2070998,Geraldton,0,AU,1603343722,53,-28.77,114.6,73.4,19.46
935215,Saint-Philippe,20,RE,1603343910,65,-21.36,55.77,80.6,23.04
779683,Hammerfest,4,NO,1603344064,79,70.66,23.68,26.6,13.87
4513583,Hamilton,90,US,1603343927,93,39.18,-84.53,62.6,3.42
264371,Athens,0,GR,1603343960,63,37.98,23.72,64.99,6.78
1637090,Lumajang,20,ID,1603344065,61,-8.13,113.22,87.17,6.49
3592086,Ocós,100,GT,1603344065,97,14.51,-92.19,66.99,1.01
77408,Bajil,66,YE,1603344065,45,15.06,43.29,88.66,1.66
5882953,Aklavik,20,CA,1603344011,78,68.22,-135.01,17.6,13.87
3407378,Aracati,10,BR,1603344066,78,-4.56,-37.77,78.46,13.58
470905,Vuktyl,100,RU,1603344066,96,63.86,57.31,22.69,11.63
1651810,Airai,33,TL,1603343774,55,-8.93,125.41,77.34,1.32
926747,Mchinji,13,MW,1603344067,51,-13.8,32.88,71.51,9.91
2276492,Harper,80,LR,1603344067,87,4.38,-7.72,76.96,5.19
1735106,George Town,40,MY,1603343738,88,5.41,100.34,80.6,4.7
1012600,Cradock,0,ZA,1603344068,41,-32.16,25.62,65.89,3.38
4500994,Burlington,1,US,1603344068,100,39.88,-74.64,63.0,3.36
2122090,Pevek,30,RU,1603343971,97,69.7,170.31,29.5,9.04
3421719,Narsaq,72,GL,1603343754,54,60.92,-46.05,28.4,5.82
556268,Ostrovnoy,64,RU,1603344027,97,68.05,39.51,26.83,4.81
1678228,Keelung,75,TW,1603344069,100,25.13,121.74,73.99,8.05
1254046,Tura,44,IN,1603343724,88,25.52,90.22,79.65,2.86
5110365,Broome,90,US,1603343969,93,42.25,-75.83,61.0,3.36
2422383,Dalaba,76,GN,1603344070,98,10.7,-12.25,60.85,2.8
2120612,Tigil',88,RU,1603343970,79,57.8,158.67,37.71,4.45
2189343,Kaeo,100,NZ,1603344071,85,-35.1,173.78,63.0,5.99
3526646,Jacala,59,MX,1603344071,100,21.02,-99.18,56.86,1.12
3382160,Cayenne,75,GF,1603343915,100,4.93,-52.33,77.0,2.24
2413419,Gunjur,36,GM,1603344071,100,13.2,-16.73,78.8,2.24
6089245,Norman Wells,90,CA,1603343907,85,65.28,-126.83,21.2,10.29
5030005,Hibbing,90,US,1603344072,86,47.43,-92.94,32.0,3.36
3441292,Paso de Carrasco,90,UY,1603344072,76,-34.86,-56.05,55.4,9.17
2177069,Ballina,75,AU,1603344073,73,-28.87,153.57,75.2,14.99
3418910,Upernavik,74,GL,1603343952,96,72.79,-56.15,23.43,2.75
4580575,Greenwood,1,US,1603343838,100,34.17,-82.12,61.0,4.05
2399001,Mayumba,100,GA,1603343959,94,-3.43,10.66,74.3,1.95
2638698,Saint Stephen,12,GB,1603344074,100,50.33,-4.9,53.6,2.24
2127060,Arman',94,RU,1603344074,79,59.7,150.17,34.68,7.07
2175819,Biloela,99,AU,1603344075,58,-24.42,150.5,78.94,10.92
2134814,Sola,66,VU,1603343985,77,-13.88,167.55,81.09,10.33
5374920,Morro Bay,1,US,1603344075,95,35.37,-120.85,60.01,1.43
5354943,Half Moon Bay,1,US,1603344076,72,37.46,-122.43,64.4,3.36
2123814,Leningradskiy,100,RU,1603344001,91,69.38,178.42,33.06,0.74
1260045,Patti,0,IN,1603344076,61,31.28,74.86,77.0,6.53
3374333,Praia,20,CV,1603343923,78,14.92,-23.51,78.8,16.11
2178753,Kirakira,28,SB,1603343997,67,-10.45,161.92,84.24,5.57
1528998,Yumen,0,CN,1603344077,26,40.28,97.2,60.31,14.0
5392593,San Ramon,1,US,1603343926,42,37.78,-121.98,66.2,4.7
5367788,Lompoc,90,US,1603344053,87,34.64,-120.46,59.0,1.39
6096551,Pangnirtung,100,CA,1603344049,94,66.15,-65.71,25.21,3.62
653252,Kempele,90,FI,1603344078,97,64.91,25.5,33.8,10.29
1159362,Torbat-e Jām,0,IR,1603344079,51,35.24,60.62,58.06,13.62
506763,Polyarny,75,RU,1603344079,92,69.2,33.45,10.4,5.23
1490256,Talnakh,40,RU,1603343980,92,69.49,88.4,10.4,6.71
3155152,Gravdal,75,NO,1603344079,69,68.12,13.5,33.8,8.05
933995,Souillac,40,MU,1603343972,61,-20.52,57.52,78.8,13.87
4414200,West Plains,4,US,1603343750,88,36.73,-91.85,66.2,3.36
1486321,Yar-Sale,95,RU,1603344080,96,66.83,70.83,19.24,13.71
5388564,Rohnert Park,20,US,1603343845,76,38.34,-122.7,61.0,0.87
107304,Buraidah,0,SA,1603343911,42,26.33,43.98,62.6,4.7
1215502,Banda Aceh,100,ID,1603344081,60,5.56,95.32,86.86,12.53
1503527,Khovu-Aksy,48,RU,1603344081,70,51.13,93.6,37.87,6.29
1529651,Altay,0,CN,1603344082,33,47.87,88.12,55.53,4.54
577450,Berdyaush,100,RU,1603344082,93,55.16,59.15,26.74,13.11
5767918,Pierre,90,US,1603344082,89,44.37,-100.35,33.01,12.75
863061,Usinsk,31,RU,1603344082,97,65.99,57.53,21.85,9.71
5557293,Sitka,1,US,1603344039,47,57.05,-135.33,33.8,4.7
779622,Havøysund,6,NO,1603344083,79,71.0,24.66,32.0,13.87
2185329,Otane,59,NZ,1603344083,68,-39.88,176.63,64.99,10.0
583683,Aksarayskiy,100,RU,1603344083,65,46.79,48.01,44.6,2.24
3373652,Oistins,40,BB,1603344084,78,13.07,-59.53,82.4,16.11
5972762,Hay River,75,CA,1603343993,73,60.82,-115.8,24.8,13.87
335286,Hāgere Selam,88,ET,1603344084,98,6.48,38.52,53.38,3.51
2647984,Great Yarmouth,18,GB,1603344085,97,52.61,1.73,55.0,11.99
1516048,Khovd,0,MN,1603344053,53,48.01,91.64,43.29,3.02
2094746,Kandrian,73,PG,1603344086,68,-6.22,149.55,85.24,4.41
3134327,Tonstad,100,NO,1603344086,97,58.66,6.72,52.0,4.45
1002145,George,75,ZA,1603344086,93,-33.96,22.46,55.4,4.7
3377301,Mabaruma,86,GY,1603344087,93,8.2,-59.78,76.5,2.66
3416888,Grindavik,90,IS,1603343912,81,63.84,-22.43,42.8,26.4
525426,Sobolevo,99,RU,1603344087,93,54.43,31.9,41.09,9.55
2873289,Marktredwitz,58,DE,1603344087,88,50.01,12.08,48.99,1.01
1503153,Klyuchi,100,RU,1603343935,61,52.27,79.17,46.08,18.63
2100765,Angoram,66,PG,1603344088,65,-4.06,144.07,86.47,5.28
3675452,Maní,40,CO,1603344088,94,4.82,-72.29,73.9,4.21
3355672,Lüderitz,81,NA,1603343908,83,-26.65,15.16,58.78,19.08
1062663,Mahajanga,20,MG,1603343974,39,-15.72,46.32,84.2,14.99
3945985,Camaná,85,PE,1603344089,76,-16.62,-72.71,63.09,6.13
2064735,Nhulunbuy,40,AU,1603344089,55,-12.23,136.77,87.8,12.75
4377835,Bolivar,26,US,1603343996,88,37.61,-93.41,69.01,7.0
2527087,Tiznit Province,100,MA,1603344002,72,29.58,-9.5,62.2,4.63
2137773,Vao,0,NC,1603344007,87,-22.67,167.48,73.8,14.94
2641598,Newport,81,GB,1603343973,98,51.59,-3.0,53.01,9.66
2173125,Burnie,81,AU,1603344091,67,-41.07,145.92,57.78,5.35
2017155,Saskylakh,8,RU,1603344091,94,71.92,114.08,6.64,7.47
2214827,Mizdah,0,LY,1603344092,86,31.45,12.98,53.56,6.26
3981391,Tomatlán,91,MX,1603344092,90,19.93,-105.25,78.85,0.96
5364022,La Palma,90,US,1603344092,72,33.85,-118.05,68.0,4.99
2640377,Penzance,1,GB,1603344092,93,50.12,-5.54,53.6,6.93
1246294,Galle,6,LK,1603343867,79,6.04,80.22,82.81,14.12
2156643,Mount Gambier,100,AU,1603343989,55,-37.83,140.77,66.2,6.93
2346995,Biu,1,NG,1603344093,27,10.61,12.19,69.01,2.62
3653523,Palora,100,EC,1603344093,95,-1.7,-77.93,64.74,2.48
2618795,Klaksvík,89,FO,1603344051,64,62.23,-6.59,32.0,1.12
1006984,East London,0,ZA,1603343902,72,-33.02,27.91,66.2,10.29
1626493,Srandakan,60,ID,1603344094,67,-7.94,110.25,85.19,11.92
2141714,Bourail,23,NC,1603344094,58,-21.57,165.48,80.17,3.36
1489656,Teya,100,RU,1603344095,70,60.38,92.63,42.33,7.52
1055059,Tsaratanana,6,MG,1603344095,53,-16.78,47.65,75.29,14.34
1511709,Alzamay,100,RU,1603344095,64,55.56,98.66,45.82,5.77
533916,Loyga,42,RU,1603344096,99,61.08,44.61,26.33,5.48
1731248,Alugan,47,PH,1603344096,66,12.22,125.48,87.21,10.02
3465329,Coruripe,43,BR,1603344096,87,-10.13,-36.18,75.0,8.55
5920381,Chase,0,CA,1603344097,95,50.82,-119.69,30.99,3.47
1488903,Turukhansk,100,RU,1603343966,97,65.82,87.98,21.13,4.65
4588165,Mt. Pleasant,90,US,1603344044,100,32.79,-79.86,73.0,9.84
3163146,Andenes,93,NO,1603344018,64,69.31,16.12,35.6,11.41
2119283,Zyryanka,41,RU,1603344098,91,65.75,150.85,21.09,13.09
601551,Akdepe,60,TM,1603344098,61,42.06,59.38,46.4,4.7
3899695,Ancud,18,CL,1603343922,93,-41.87,-73.82,39.99,3.36
2181625,Te Anau,100,NZ,1603343971,71,-45.42,167.72,52.41,5.08
1805733,Jinchang,0,CN,1603344030,30,38.5,102.17,57.27,11.12
1631637,Pemangkat,63,ID,1603344069,69,1.17,108.97,85.57,12.06
1082243,Ambilobe,5,MG,1603344012,42,-13.2,49.05,85.89,4.12
3837702,San Fernando del Valle de Catamarca,10,AR,1603343848,90,-28.47,-65.79,68.0,1.99
2027002,Bayangol,0,RU,1603344099,62,50.7,103.47,40.28,2.91
554830,Izhma,93,RU,1603344100,96,65.01,53.91,22.26,6.49
2015306,Tiksi,100,RU,1603343907,95,71.69,128.87,13.17,5.5
2158767,Mareeba,40,AU,1603344100,58,-17.0,145.43,84.2,13.87
3391889,Pitimbu,74,BR,1603344101,82,-7.47,-34.81,78.28,10.92
5563839,Fortuna,1,US,1603343993,87,40.6,-124.16,52.0,10.29
5855051,‘Ewa Beach,90,US,1603344101,88,21.32,-158.01,77.0,3.36
1502073,Krasnosel'kup,82,RU,1603343901,98,65.7,82.47,18.97,3.38
1337607,Kudahuvadhoo,3,MV,1603344102,79,2.67,72.89,82.24,12.41
2172797,Cairns,40,AU,1603344035,58,-16.92,145.77,84.2,13.87
1855612,Nara,75,JP,1603344103,64,34.69,135.8,72.0,10.29
2125711,Esso,66,RU,1603344103,93,55.93,158.7,32.23,2.28
2152659,Port Macquarie,88,AU,1603344103,60,-31.43,152.92,73.0,1.99
1529376,Korla,0,CN,1603343965,27,41.76,86.15,61.86,2.66
3894426,Coyhaique,2,CL,1603343973,80,-45.58,-72.07,39.2,2.24
3609293,Guanaja,34,HN,1603344104,72,16.4,-85.9,82.65,5.3
1791779,Wanning,70,CN,1603343907,64,18.8,110.4,78.96,15.73
2122104,Petropavlovsk-Kamchatskiy,0,RU,1603343985,30,53.05,158.65,53.6,4.47
3466165,Cidreira,100,BR,1603344105,88,-30.18,-50.21,65.34,17.63
3932145,Pisco,4,PE,1603343942,82,-13.7,-76.22,62.6,9.17
2067089,Maningrida,76,AU,1603344053,43,-12.07,134.27,91.02,11.7
1235846,Matara,5,LK,1603343979,73,5.95,80.54,84.09,13.67
1634614,Nabire,63,ID,1603344106,68,-3.37,135.48,85.17,4.36
2013465,Verkhoyansk,93,RU,1603344106,94,67.54,133.38,14.11,3.91
3452900,Porto Belo,32,BR,1603344106,73,-27.16,-48.55,72.0,4.76
3665199,Ariquemes,100,BR,1603343886,93,-9.91,-63.04,73.65,1.72
1180289,Dera Ghazi Khan,0,PK,1603344107,13,30.06,70.63,86.07,3.56
3356264,Keetmanshoop,77,NA,1603344108,18,-26.58,18.13,73.47,12.64
3356832,Henties Bay,5,NA,1603343964,86,-22.12,14.28,61.0,3.0
172515,Abu Samrah,0,SY,1603344108,76,35.3,37.18,66.29,6.93
3408064,Remanso,1,BR,1603344109,48,-9.62,-42.08,78.13,8.88
2656847,Atherton,74,GB,1603344109,72,53.52,-2.49,51.01,7.0
2122493,Omsukchan,0,RU,1603344109,92,62.53,155.8,17.44,7.25
5962442,Goderich,54,CA,1603344110,76,43.75,-81.72,54.0,5.95
3691175,Trujillo,64,PE,1603344009,85,-8.12,-79.03,62.92,7.2
884814,Mvuma,99,ZW,1603344111,72,-19.28,30.53,64.54,11.01
178093,Witu,90,KE,1603344111,78,-2.39,40.44,82.4,11.41
778707,Mehamn,0,NO,1603344111,92,71.04,27.85,21.2,3.36
2022773,Khandyga,100,RU,1603344112,94,62.67,135.6,22.39,4.76
261814,Koutsouras,57,GR,1603344112,71,35.03,25.95,64.99,4.0
477579,Uyemskiy,75,RU,1603344113,92,64.47,40.85,24.8,3.13
1276600,Behat,40,IN,1603344113,60,30.17,77.62,71.6,2.84
4094455,Tuscaloosa,1,US,1603344114,93,33.21,-87.57,68.0,4.81
160677,Chake Chake,61,TZ,1603344114,70,-5.25,39.77,81.9,6.62
1185239,Mathbaria,100,BD,1603344114,96,22.29,89.96,73.78,13.96
2374583,Bubaque,91,GW,1603343887,82,11.28,-15.83,81.5,8.68
3420768,Qasigiannguit,93,GL,1603344115,86,68.82,-51.19,28.4,8.05
161901,Kaka,10,TM,1603344116,36,37.35,59.61,58.48,2.15
1806408,Yangjiang,70,CN,1603344117,48,21.85,111.97,81.0,12.28
2610343,Vestmanna,41,FO,1603344117,76,62.16,-7.17,32.0,1.12
5666176,Miles City,90,US,1603344118,86,46.41,-105.84,33.8,11.41
1267390,Kavaratti,40,IN,1603344000,74,10.57,72.64,84.2,9.17
5983720,Iqaluit,90,CA,1603343923,93,63.75,-68.51,32.0,4.7
564579,Dubovyy Umët,40,RU,1603344119,59,52.98,50.29,33.8,4.47
1651591,Amahai,43,ID,1603344119,75,-3.33,128.92,83.7,5.66
2214432,Nālūt,0,LY,1603344119,48,30.33,10.85,61.61,16.69
4032369,Pangai,75,TO,1603344119,73,-19.8,-174.35,75.2,12.75
1049261,Chimoio,75,MZ,1603344120,100,-19.12,33.48,68.0,12.75
3533462,Acapulco de Juárez,40,MX,1603343845,83,16.86,-99.89,79.27,4.18
5820705,Casper,90,US,1603344121,100,42.87,-106.31,37.99,9.17
370510,Marabba,15,SD,1603344121,55,12.35,32.18,84.2,6.69
1787858,Shangrao,87,CN,1603344122,58,28.45,117.97,68.36,4.97
3336897,La Rioja,20,ES,1603344122,87,42.25,-2.5,55.99,2.24
466423,Yurino,75,RU,1603344123,94,56.29,46.3,32.0,8.95
5017822,Bemidji,40,US,1603344000,92,47.47,-94.88,26.6,3.36
3402648,Carutapera,53,BR,1603343831,82,-1.2,-46.02,77.49,6.93
2018735,Nyurba,84,RU,1603344006,92,63.28,118.33,20.73,5.59
3904906,Santa Cruz de la Sierra,38,BO,1603344000,88,-17.8,-63.17,75.2,3.36
3936088,Lluta,100,PE,1603344124,44,-16.01,-72.01,55.13,2.93
5746545,Portland,15,US,1603343804,79,45.52,-122.68,46.0,5.26
1712961,Gigmoto,93,PH,1603344124,68,13.78,124.39,86.59,10.89
86049,Jalu,0,LY,1603344026,75,29.03,21.55,58.53,5.37
3105522,Bereda,3,ES,1603344125,95,43.27,-7.54,48.99,5.99
108410,Riyadh,0,SA,1603343962,31,24.69,46.72,64.4,3.36
1610538,Kabin Buri,36,TH,1603344125,55,13.95,101.72,84.43,4.7
4920986,Griffith,90,US,1603344125,93,41.53,-87.42,50.0,6.93
3421193,Paamiut,0,GL,1603343933,85,61.99,-49.67,31.77,20.78
6148373,Sioux Lookout,75,CA,1603343963,92,50.1,-91.92,30.2,5.82
507291,Polessk,66,RU,1603344126,81,54.86,21.1,51.8,11.18
902721,Mwense,89,ZM,1603344126,68,-10.38,28.7,73.89,3.51
3354071,Oranjemund,86,NA,1603343927,79,-28.55,16.43,60.48,19.95
2212771,Şabrātah,0,LY,1603344127,59,32.79,12.49,65.75,6.55
6255012,Flinders,40,AU,1603343914,64,-34.58,150.86,80.01,10.29
2315026,Kasongo-Lunda,98,CD,1603344127,92,-6.47,16.82,70.38,0.16
702878,Lokachi,70,UA,1603344128,98,50.74,24.65,46.0,15.01
3386213,Touros,90,BR,1603343984,100,-5.2,-35.46,75.2,4.7
3401148,Cururupu,15,BR,1603344053,88,-1.83,-44.87,74.97,3.98
2084442,Vanimo,99,PG,1603344057,66,-2.67,141.3,81.82,6.35
1259395,Porbandar,92,IN,1603344129,74,21.64,69.61,84.2,11.41
3987619,San Bartolo,40,MX,1603344129,66,19.18,-100.05,60.01,5.55
3405215,Bonfim,30,BR,1603343908,55,3.08,-59.95,81.36,5.77
3391287,Prainha,25,BR,1603344130,70,-1.8,-53.48,79.74,5.64
3380290,Sinnamary,20,GF,1603344130,84,5.38,-52.95,79.47,9.04
3439208,Capiíbary,80,PY,1603344130,71,-24.8,-56.03,71.47,3.98
1512019,Aksarka,99,RU,1603343923,96,66.56,67.8,16.88,11.54
614897,Khulo,0,GE,1603344131,82,41.64,42.31,57.2,13.87
3372760,Praia da Vitória,75,PT,1603344114,67,38.73,-27.07,62.6,16.4
3128760,Barcelona,20,ES,1603343864,93,41.39,2.16,68.0,8.05
2514651,Los Llanos de Aridane,20,ES,1603344132,63,28.66,-17.92,66.2,8.05
4231997,Avera,1,US,1603344017,80,33.19,-82.53,68.0,4.7
64013,Bosaso,20,SO,1603344133,74,11.28,49.18,84.2,4.7
2036734,Huangnihe,0,CN,1603344133,62,43.56,128.02,41.85,8.95
110690,Faya,88,SA,1603344133,19,18.39,42.45,64.4,4.7
648855,Lapua,100,FI,1603344133,99,62.97,23.01,43.0,4.99
2219235,Ubari,0,LY,1603344134,53,26.59,12.78,66.07,8.46
352628,Maţāy,0,EG,1603344134,74,28.42,30.78,70.0,8.34
3395458,Maragogi,19,BR,1603343913,88,-9.01,-35.22,75.49,8.55
3663516,Mâncio Lima,99,BR,1603344135,98,-7.61,-72.9,71.64,1.45
491281,Sokol,91,RU,1603344136,97,59.46,40.12,29.41,4.0
1489246,Troitsk,87,RU,1603344136,85,54.1,61.58,32.43,15.01
4589446,North Myrtle Beach,1,US,1603344136,94,33.82,-78.68,69.8,4.7
6149374,Slave Lake,90,CA,1603344137,78,55.28,-114.77,17.6,14.99
5601615,Mountain Home,75,US,1603344137,31,43.13,-115.69,46.4,16.11
2339354,Ibadan,40,NG,1603344137,98,7.39,3.9,73.09,1.83
2034655,Suihua,0,CN,1603344137,61,46.64,127.0,40.24,10.94
2172880,Byron Bay,75,AU,1603344092,73,-28.65,153.62,75.2,14.99
3404558,Cabedelo,84,BR,1603344138,84,-6.98,-34.83,77.92,10.6
3414079,Olafsvik,100,IS,1603343903,83,64.89,-23.71,39.54,24.11
713676,Oleksandrivka,99,UA,1603344138,87,46.84,32.76,55.4,6.71
6182962,Windsor,90,CA,1603344139,100,42.3,-83.02,51.01,5.82
3572906,Andros Town,75,BS,1603344139,94,24.7,-77.77,77.0,5.82
519062,Novoanninskiy,100,RU,1603344139,76,50.53,42.67,39.99,1.99
210379,Lusambo,11,CD,1603344140,91,-4.97,23.45,70.48,1.32
1510689,Baykit,100,RU,1603344140,88,61.67,96.37,38.23,5.59
3984997,San Quintín,10,MX,1603343944,85,30.48,-115.95,64.62,5.1
1067565,Beloha,0,MG,1603343950,45,-25.17,45.05,79.03,9.91
6173220,Valleyview,84,CA,1603344141,91,55.07,-117.29,15.01,3.96
3421982,Maniitsoq,100,GL,1603344142,96,65.42,-52.9,26.38,9.55
6690296,Saint-Joseph,20,RE,1603343906,65,-21.37,55.62,80.6,23.04
3407762,Amapá,5,BR,1603344142,98,1.0,-52.0,71.19,2.08
2176639,Batemans Bay,44,AU,1603344142,85,-35.72,150.18,64.99,3.0
2160517,Launceston,75,AU,1603344020,67,-41.45,147.17,64.0,9.17
3652758,Puerto Baquerizo Moreno,96,EC,1603344008,85,-0.9,-89.6,68.61,11.14
1516589,Zhezkazgan,12,KZ,1603344011,53,47.8,67.71,44.76,18.84
2303611,Esim,63,GH,1603344143,88,4.87,-2.24,77.95,7.09
3860443,Comodoro Rivadavia,0,AR,1603344143,51,-45.87,-67.5,60.8,17.22
3839982,Punta Alta,90,AR,1603344104,74,-38.88,-62.07,53.89,11.97
3428068,San Vicente,3,AR,1603344025,73,-26.62,-54.13,66.58,4.76
686090,Asău,100,RO,1603344048,59,46.43,26.4,51.01,7.92
769250,Kielce,57,PL,1603343948,1,50.87,20.63,48.0,7.85
5067114,Douglas,90,US,1603344049,100,41.3,-96.17,45.0,12.75
2012530,Zhigansk,87,RU,1603343930,96,66.77,123.37,19.11,10.02
3664716,Canutama,90,BR,1603344059,92,-6.53,-64.38,74.95,1.83
1283217,Khanbari,0,NP,1603344146,39,27.37,87.2,80.94,3.87
6050066,La Ronge,90,CA,1603344007,79,55.1,-105.28,19.4,4.7
2024626,Dzhebariki-Khaya,100,RU,1603344146,96,62.22,135.8,22.91,6.69
112656,Tonekābon,75,IR,1603344146,88,36.82,50.87,64.4,4.7
1275572,Bindki,0,IN,1603344147,27,26.03,80.6,86.07,0.43
876177,Luau,100,AO,1603344147,87,-10.71,22.22,67.3,3.2
2396518,Port-Gentil,96,GA,1603344125,85,-0.72,8.78,78.15,11.99
3571592,Rock Sound,63,BS,1603343919,73,24.9,-76.2,80.74,17.38
584791,Ucar,40,AZ,1603344148,87,40.52,47.65,50.0,4.12
3160100,Beian,40,NO,1603344148,100,63.66,9.57,34.0,3.36
3441354,Pando,90,UY,1603344149,76,-34.72,-55.95,55.4,9.17
3919720,Colquechaca,65,BO,1603344149,100,-18.67,-66.02,36.95,2.77
70979,Sayyan,54,YE,1603343935,34,15.17,44.32,58.41,5.53
3470137,Belmonte,75,BR,1603344022,78,-15.86,-38.88,77.0,9.17
3628473,San Cristobal,76,VE,1603344034,87,7.77,-72.22,65.73,2.59
3386177,Trairi,76,BR,1603344150,79,-3.28,-39.27,79.52,12.12
1510377,Belyy Yar,91,RU,1603344150,57,53.6,91.39,37.4,5.86
748167,Devrek,0,TR,1603344150,60,41.22,31.96,59.25,2.57
477940,Ust-Tsilma,7,RU,1603344151,97,65.44,52.15,21.85,3.85
2015701,Taksimo,67,RU,1603344151,82,56.34,114.88,29.01,1.07
470304,Vysha,77,RU,1603344151,92,53.85,42.38,35.46,4.7
6620339,Karratha,17,AU,1603344151,25,-20.74,116.85,89.87,18.45
552465,Kargopol',82,RU,1603343985,98,61.51,38.95,26.37,4.32
1524801,Shīeli,34,KZ,1603344152,55,44.17,66.75,52.36,14.16
5072006,Lincoln,90,US,1603344152,93,40.8,-96.67,46.4,9.17
4035249,Lufilufi,90,WS,1603344153,94,-13.87,-171.6,77.0,4.7
1737486,Bintulu,40,MY,1603343872,70,3.17,113.03,87.8,9.17
2987913,Arrondissement de Perpignan,75,FR,1603344153,93,42.75,2.75,63.0,5.82
2021017,Kysyl-Syr,69,RU,1603344038,94,63.9,122.76,22.05,4.83
3173630,Melendugno,40,IT,1603344154,100,40.27,18.34,46.4,5.91
2013258,Vrangel',0,RU,1603344154,64,42.73,133.08,59.81,10.89
2450173,Taoudenni,17,ML,1603344154,20,22.68,-3.98,74.37,3.22
7671223,Kloulklubed,90,PW,1603344155,74,7.04,134.26,84.2,10.29
1160571,Khāsh,0,IR,1603344155,17,28.22,61.22,68.16,8.52
8079926,Labuhan,76,ID,1603344049,56,-6.88,112.21,89.37,6.8
2138285,Tadine,15,NC,1603344155,79,-21.55,167.88,76.44,12.37
1631766,Pekalongan,35,ID,1603344156,61,-6.89,109.68,73.0,6.13
2162683,Innisfail,16,AU,1603344016,65,-17.53,146.03,79.88,8.81
2028164,Deputatsky,100,RU,1603344008,96,69.3,139.9,9.46,2.26
2524170,Messina,20,IT,1603343889,93,38.19,15.55,61.0,1.12
3887344,Illapel,4,CL,1603344157,73,-31.63,-71.17,51.75,1.57
511794,Pechora,92,RU,1603344157,95,65.15,57.22,21.67,9.08
1650434,Bambanglipuro,61,ID,1603344157,66,-7.95,110.28,85.5,11.88
3094585,Kruszwica,5,PL,1603344158,81,52.68,18.33,53.01,8.99
